Word,ExpectedRate,avg
slow,2.936817757,2.727654926
slowly,3.262453365,3.262453365
sluggish,2.550430009,2.550430009
sluggishly,4,4
slyly,3.793411912,3.793411912
small-minded,2,2
small-scale,4.653531998,4.653531998
small-time,3.541234481,3.541234481
small,3.368653715,3.368653715
smaller,3.505975373,3.505975373
smallish,3.70352166,3.70352166
smarmily,4,4
smarmy,2.477406168,2.477406168
smart,2.98202485,2.98202485
smartly,3.833702531,3.833702531
smelly,2.160419783,2.160419783
smitten,2.554986914,2.554986914
smoke-filled,1.944959748,1.944959748
smoke-free,2.929189268,2.929189268
smoked,2.545958887,2.545958887
smokeless,3,3
smoky,1.990573151,1.990573151
smooth,3.786732519,3.786732519
smoothly,3.626902053,3.626902053
smug,1.930358307,1.930358307
smugly,4.386034674,4.386034674
snappy,3.20628544,3.20628544
snazzy,2.563911569,2.563911569
sneakily,2.533532505,2.533532505
sneaky,2.942653331,2.942653331
sneeringly,3,3
snide,1.697155506,1.697155506
snidely,1.22562136,1.22562136
sniffy,2.113562375,2.113562375
snobbish,2.903034526,2.903034526
snobby,2.690272575,2.690272575
snooty,2.743363219,2.743363219
snot-nosed,4.386034674,4.386034674
snotty,2.591248276,2.591248276
snow-capped,5,5
snow-covered,5,5
snow-white,5,5
snowbound,5,5
snowy,3.587649097,3.587649097
snug,3.981593301,3.981593301
snugly,5,5
so far,3.390738114,3.390738114
so to speak,3.02115433,3.02115433
so-called,2.573587854,2.573587854
so-so,2.903167121,2.903167121
so,3.109808977,3.109808977
soaked,3.034690273,3.034690273
soapy,4,4
sober,3.073706548,3.073706548
sobering,4.306125715,4.306125715
soberly,4,4
sociable,3.846970616,3.846970616
social,3.439666925,3.439666925
socialist,2.718883181,2.718883181
socialistic,3.828701129,3.828701129
socialized,5,5
socially,3.164808068,3.164808068
societal,3.42687149,3.42687149
socioeconomic,4.715507074,4.715507074
socioeconomically,5,5
sociological,3.304862241,3.304862241
sociologically,3.312963962,3.312963962
sociopathic,3.092465002,3.092465002
socratic,1.991693218,1.991693218
soft on,3.595034379,3.595034379
soft-boiled,5,5
soft-spoken,3.260325435,3.260325435
soft,3.652645629,3.652645629
softened,3.541234481,3.541234481
softhearted,3,3
softly,3.441676138,3.441676138
soggy,2.270425721,2.270425721
soi-disant,5,5
solar,3.481809183,3.481809183
sold-out,3.215182998,3.215182998
sole,2.95986562,2.95986562
soleless,4,4
solely,3.027806219,3.027806219
solemn,4.653531998,4.653531998
solemnly,5,5
solicitous,3.484067595,3.484067595
solid-state,3.796098723,3.796098723
solid,3.4783487,3.4783487
solidly,3.314971822,3.314971822
solitary,2.322519077,2.322519077
solo,1.97030221,1.97030221
solomonic,3,3
soluble,4.173270507,4.173270507
solvable,4.653531998,4.653531998
solvent,3.18747162,3.18747162
somali,5,5
somalian,4.758674585,4.758674585
somatic,4,4
somber,3.234810867,3.234810867
sombre,4,4
some other,3.107558311,3.107558311
some,5,4.306652208
someday,3.137433404,3.137433404
somehow,2.695991535,2.695991535
someplace,4.386034674,4.386034674
sometime,3.096851108,3.096851108
sometimes,3.352432747,3.352432747
somewhat,3.158722408,3.158722408
somewhere,2.601350933,2.601350933
sonic,2.322197275,2.322197275
soon enough,3.106431623,3.106431623
soon,3.114002553,3.114002553
sooner,3.154188784,3.154188784
soothing,4.048869978,4.048869978
soothingly,5,5
sophistic,4,4
sophisticated,3.606068947,3.606068947
sophomore,5,5
soporific,5,5
soppy,1,1
sordid,3.166590708,3.166590708
sordidly,4,4
sore,2.853474103,2.853474103
sorely,2.15277193,2.15277193
sorrowful,3.381646733,3.381646733
sorrowfully,5,5
sorry,2.209589791,2.209589791
sort of,2.778188297,2.778188297
sought after,3.424491351,3.424491351
sought-after,4.557034656,4.557034656
soul-stirring,4.386034674,4.386034674
soulful,5,5
soulless,2.684851515,2.684851515
sound asleep,2.863217269,2.863217269
sound,3.074635331,3.074635331
soundless,5,5
soundlessly,4.557034656,4.557034656
soundly,3.751550171,3.751550171
soundproof,3.22186475,3.22186475
soupy,2.977037542,2.977037542
sour,2.327541996,2.327541996
soured,2,2
sourly,4,4
south african,4.041827698,4.041827698
south american,2.580197122,2.580197122
south-central,4,4
south,3.478410735,3.579917947
southbound,5,5
southeastern,5,5
southern,3.582560137,3.582560137
southward,5,5
southwest,3.7871818,3.7871818
southwestern,3.143112189,3.143112189
sovereign,3.511832091,3.511832091
soviet,3.021073129,3.021073129
sown,5,5
spacey,5,5
spacial,3.889390775,3.889390775
spacious,4.02949117,4.02949117
spaciously,5,5
spacy,4,4
spanish,3.118756587,3.118756587
spanking,4.297564754,4.297564754
spare,3.19867003,3.19867003
sparingly,4.557034656,4.557034656
sparkling,4.299837107,4.299837107
sparse,2.844965006,2.844965006
sparsely,2.75309552,2.75309552
spartan,3.02245359,3.02245359
spasmodic,2,2
spasmodically,4.386034674,4.386034674
spastic,4.239183994,4.239183994
spatial,2.716824324,2.716824324
spatially,5,5
special,3.173032971,3.173032971
specialized,4.081464615,4.081464615
specially,3.522825333,3.522825333
specific,3.246880111,3.246880111
specifically,2.704441301,2.704441301
specified,3,3
specious,2.14071739,2.14071739
speckled,4,4
spectacular,3.691816745,3.691816745
spectacularly,2.826572374,2.826572374
spectral,5,5
speculative,3.229818387,3.229818387
speculatively,1,1
speechless,3.811968719,3.811968719
speedily,3.556591943,3.556591943
speedy,4.102978144,4.102978144
spellbinding,3,3
spellbound,5,5
spent,3.84767402,3.84767402
spherical,1.466403084,1.466403084
spic-and-span,5,5
spic,3.365025084,3.365025084
spick,4,4
spicy,3.395057717,3.395057717
spiffed up,3.541234481,3.541234481
spiffy,4.248203656,4.248203656
spiked,2.394258351,2.394258351
spinal,3.259049004,3.259049004
spineless,2.987771544,2.987771544
spirally,5,5
spirited,2.768682371,2.768682371
spiritual,3.560606955,3.560606955
spiritualistic,1,1
spiritually,2.577131972,2.577131972
spiteful,2.356344658,2.356344658
splashy,5,5
splendid,3.792437191,3.792437191
splendidly,4.380062864,4.380062864
splendiferous,4,4
split,3.639023953,3.639023953
splitting,2.324888531,2.324888531
spoilt,5,5
spongy,3,3
spontaneous,3.574199596,3.574199596
spontaneously,2.470535373,2.470535373
spookily,2.918209068,2.918209068
spooky,2.10927046,2.10927046
sporadic,2.345530278,2.345530278
sporadically,3.043204706,3.043204706
sportive,5,5
spotless,4.31088475,4.31088475
spotlessly,4.474640545,4.474640545
spotted,2,2
spotty,2.775945697,2.775945697
spousal,3.139011076,3.139011076
sprawling,3.075834173,3.075834173
spring-loaded,4,4
springy,3.753458102,3.753458102
sprouted,1,1
spruced up,2.815236416,2.815236416
spry,2,2
spunky,5,5
spur-of-the-moment,2.550617678,2.550617678
spurious,2.716824324,2.716824324
squalid,2.941594482,2.941594482
square-rigged,5,5
square,3.42451064,3.792161756
squarely,3.126492514,3.126492514
squarish,3,3
squashed,1.859335277,1.859335277
squat,2.835360065,2.835360065
squeamish,3.128574243,3.128574243
squeamishly,2,2
squishy,3.438525424,3.438525424
stabile,4,4
stable,3.340658245,3.340658245
staccato,4.386034674,4.386034674
staggering,3.38042633,3.38042633
staggeringly,4.113786681,4.113786681
stagnant,3.080400182,3.080400182
stagy,3,3
staid,4.431782092,4.431782092
stained,2.126177485,2.126177485
stainless,2.621544643,2.621544643
stale,2.108841213,2.108841213
stalwart,5,5
stand-alone,3.180283903,3.180283903
stand-up,2.650109652,2.650109652
standard,3.276190351,3.276190351
standardized,3.561941206,3.561941206
standby,2.993928278,2.993928278
standing,4.299501915,4.299501915
standoffish,4.557034656,4.557034656
staple,3,3
star,1.538186,1.538186
starchy,4.29536327,4.29536327
stark naked,1.466403084,1.466403084
stark,3.160670994,3.160670994
starkly,4.715507074,4.715507074
starred,2,2
starry-eyed,2.533532505,2.533532505
startled,5,5
startling,3.890164903,3.890164903
startlingly,3.430492652,3.430492652
state-of-the-art,4.03403817,4.03403817
stated,2.250306551,2.250306551
stateless,5,5
stately,3.558590055,3.558590055
statewide,4.557034656,4.557034656
static,2.580840626,2.580840626
stationary,3.878629919,3.878629919
statistical,2.978598694,2.978598694
statistically,2.737877838,2.737877838
statuary,4.557034656,4.557034656
statutory,2.868868503,2.868868503
staunch,4.239183994,4.239183994
staunchly,5,5
stay-at-home,3.09503075,3.09503075
steadfast,3.645163652,3.645163652
steadfastly,5,5
steadily,3.277075657,3.277075657
steady,3.238033035,3.119016518
stealthily,4,4
stealthy,1,1
steamed,5,5
steamy,2.593496289,2.593496289
steely,3.474018083,3.474018083
steep,3.404865974,3.404865974
steeply,3.831435541,3.831435541
stellar,3.130368781,3.130368781
stenographic,4.386034674,4.386034674
step by step,4.054644456,4.054644456
step-by-step,4.075147792,4.075147792
stereo,4.386034674,4.386034674
stereotyped,2.639534971,2.639534971
stereotypic,2,2
stereotypical,2.565159328,2.565159328
stereotypically,2.113562375,2.113562375
sterile,3.526257935,3.526257935
sterling,5,5
stern,2.643789971,2.643789971
sternly,2.583542611,2.583542611
sticking out,2.242007672,2.242007672
sticky,2.853987471,2.853987471
stiff,2.56492942,2.56492942
stiffly,5,5
stigmatic,4,4
still,3.097906968,3.046184618
stillborn,3.424318877,3.424318877
stilted,1.697155506,1.697155506
stimulating,4.511701454,4.511701454
stinging,5,5
stingy,2.880031841,2.880031841
stinky,1.741765744,1.741765744
stirred up,3.053894011,3.053894011
stochastic,5,5
stocked with,4.167068362,4.167068362
stodgy,4.173932147,4.173932147
stoic,3.541273176,3.541273176
stoical,5,5
stoically,2.583542611,2.583542611
stolid,4.386034674,4.386034674
stopped up,2.259560577,2.259560577
store-bought,3.732372969,3.732372969
storied,4.557034656,4.557034656
stormy,2.877630418,2.877630418
stout,4.386034674,4.386034674
stouthearted,5,5
stoutly,2.583542611,2.583542611
straight off,2.952130607,2.952130607
straight-backed,3,3
straight-out,3.679274827,3.679274827
straight,3.114028395,3.235680806
straightforward,3.9570486,3.9570486
straightforwardly,3.679274827,3.679274827
strained,4.653531998,4.653531998
strait,5,5
strange,2.668903324,2.668903324
strangely,2.915830767,2.915830767
strategic,3.474012521,3.474012521
strategical,5,5
strategically,2.40960301,2.40960301
stray,3.511301481,3.511301481
streaky,4,4
streamlined,3.481075727,3.481075727
street smart,4.157469424,4.157469424
streetwise,5,5
strengthened,2.187366277,2.187366277
strenuous,2.488427554,2.488427554
strenuously,5,5
stressful,3.444553746,3.444553746
stretch,2.552620897,2.552620897
stricken,2.272208247,2.272208247
strict,3.138083285,3.138083285
strictly speaking,3.243995831,3.243995831
strictly,3.118786812,3.118786812
strident,3.059007404,3.059007404
stridently,2.583542611,2.583542611
striking,3.315400295,3.315400295
strikingly,3.285973702,3.285973702
stringent,2.643153967,2.643153967
stringently,4,4
stringy,3,3
striped,4,4
stripped-down,2.583542611,2.583542611
stripy,4,4
strong-arm,5,5
strong-minded,5,5
strong-willed,3.859549155,3.859549155
strong,3.146812936,3.146812936
strongly,3.34061692,3.34061692
stroppy,4,4
structural,3.065645359,3.065645359
structurally,2.518492094,2.518492094
structured,3.621630934,3.621630934
strung-out,5,5
strung,5,5
stubborn,3.670452443,3.670452443
stubbornly,2.581991457,2.581991457
stubby,5,5
stuck with,2.519779844,2.519779844
stuck,3.279536459,3.279536459
studious,5,5
studiously,2.323205318,2.323205318
stuffy,2.926335898,2.926335898
stunned,3.187234853,3.187234853
stunning,3.828103808,3.828103808
stunningly,3.971942045,3.971942045
stupendous,3.962416468,3.962416468
stupendously,2.113562375,2.113562375
stupid,1.909384252,1.909384252
stupidly,2.022629237,2.022629237
sturdy,3.675397791,3.675397791
stylish,3.826791402,3.826791402
stylishly,4.045958405,4.045958405
stylistic,2.69400391,2.69400391
stylistically,1.668502573,1.668502573
suave,5,5
suavely,5,5
sub-saharan,5,5
subatomic,3,3
subclinical,5,5
subconsciously,3.081140645,3.081140645
subcutaneous,5,5
subject,3.155666164,3.155666164
subjective,2.772824387,2.772824387
subjectively,3.094386385,3.094386385
sublime,3.525815807,3.525815807
sublimely,5,5
subliminal,2.478016117,2.478016117
submarine,4.386034674,4.386034674
submissive,2.622829581,2.622829581
submissively,5,5
subordinate,3.18747162,3.18747162
subsequent,3.288902663,3.288902663
subsequently,3.475877161,3.475877161
subservient,2.332075259,2.332075259
subserviently,1,1
subsidized,2.554986914,2.554986914
substandard,1.824104789,1.824104789
substantial,3.156491135,3.156491135
substantially,3.240313916,3.240313916
substantiative,3,3
substantive,2.565415223,2.565415223
substitute,5,5
subterranean,3.753458102,3.753458102
subtle,3.42221591,3.42221591
subtly,2.981539008,2.981539008
suburban,3.14620687,3.14620687
subversive,1.925027568,1.925027568
successful,3.465804334,3.465804334
successfully,3.536241465,3.536241465
successive,3.462418409,3.462418409
successively,3.679274827,3.679274827
succinct,4.216305626,4.216305626
succinctly,4.144312721,4.144312721
succulent,2.697322922,2.697322922
such,3.115736107,3.115736107
sudanese,4.543301621,4.543301621
sudden,2.990343654,2.990343654
suddenly,2.85334351,2.85334351
sufferable,5,5
sufficient,3.219907156,3.219907156
sufficiently,3.178136494,3.178136494
sufi,4.173270507,4.173270507
sugar-coated,2.583542611,2.583542611
sugarless,1.697155506,1.697155506
sugary,3.131912276,3.131912276
suggestible,5,5
suggestive,2.577126048,2.577126048
suggestively,2.187366277,2.187366277
suicidal,2.921637773,2.921637773
suitable,2.795759555,2.795759555
suitably,2.856479985,2.856479985
sulfurous,2,2
sulky,5,5
sumerian,5,5
summa cum laude,2,2
summarily,1.996246274,1.996246274
sumptuous,4.592198662,4.592198662
sumptuously,4.386034674,4.386034674
sun-dried,5,5
sundry,4.30655695,4.30655695
sunken,3.19402763,3.19402763
sunny-side up,1,1
sunny,3.697604934,3.697604934
sunset,3,3
super,3.904581896,3.904581896
superb,4.196397738,4.196397738
superbly,4.454867378,4.454867378
supercharged,5,5
supercilious,1.870037542,1.870037542
superficial,2.230660392,2.230660392
superficially,2.539417462,2.539417462
superfluous,3.034579291,3.034579291
superhuman,3.851923716,3.851923716
superior,3.119554634,3.119554634
superlative,3.602917192,3.602917192
superlatively,3.312963962,3.312963962
supernatural,2.729148143,2.729148143
supernaturally,4.157469424,4.157469424
supersonic,4.239183994,4.239183994
superstitious,2.616678604,2.616678604
supervisory,5,5
supplemental,4.611181062,4.611181062
supplementary,3.967405586,3.967405586
supporting,3.011898501,3.011898501
supportive,3.271226642,3.271226642
supposed,2.183143159,2.183143159
supposedly,2.267920366,2.267920366
suppositional,4,4
supranational,1,1
supreme,5,5
supremely,3.376487945,3.376487945
sure enough,2.901149725,2.901149725
sure-fire,3.689252995,3.689252995
sure,3.11773158,3.10373337
surely,2.907789108,2.907789108
surgical,2.664963772,2.664963772
surgically,2.868868503,2.868868503
surging,5,5
surly,1.995371106,1.995371106
surplus,2.977037542,2.977037542
surprised,3.114760902,3.114760902
surprising,3.514124241,3.514124241
surprisingly,3.747872298,3.747872298
surreal,3.613578513,3.613578513
surrealistic,2.187366277,2.187366277
surreptitiously,3.679274827,3.679274827
surrounding,3.124955804,3.124955804
susceptible,3.341486742,3.341486742
suspect,1.971084133,1.971084133
suspected,5,5
suspenseful,3.803131079,3.803131079
suspicious,2.55590161,2.55590161
suspiciously,1.96268336,1.96268336
sustainable,3.496799137,3.496799137
sustained,4.580407417,4.580407417
svelte,2,2
swank,3.889390775,3.889390775
swanky,3.789700127,3.789700127
swedish,3.302817328,3.302817328
sweeping,2.879489316,2.879489316
sweet,3.527362329,3.527362329
sweetened,5,5
sweetly,4.381433592,4.381433592
swift,3.78020739,3.78020739
swiftly,3.631932087,3.631932087
swimmingly,5,5
swish,3.851923716,3.851923716
swiss,2.989359586,2.989359586
swollen,2.187366277,2.187366277
sworn,3.911726269,3.911726269
sybaritic,4.386034674,4.386034674
sycophantic,1.697155506,1.697155506
syllogistic,5,5
symbiotic,3.061936312,3.061936312
symbolic,2.603678347,2.603678347
symbolical,2,2
symbolically,5,5
symmetrically,4.386034674,4.386034674
sympathetic,2.981685824,2.981685824
sympathetically,3.334441747,3.334441747
symphonic,5,5
symptomatic,2.697300723,2.697300723
synaptic,4.381433592,4.381433592
synchronous,5,5
syncretistic,5,5
synergistic,5,5
synonymous,2.705481861,2.705481861
synonymously,1,1
synoptic,3.541234481,3.541234481
synthetic,3.113495351,3.113495351
synthetically,5,5
syphilitic,4,4
syrian,1,1
syrupy,2.537308972,2.537308972
systematic,3.147142232,3.147142232
systematically,3.254232281,3.254232281
systemic,3.142671848,3.142671848
systolic,5,5
taboo,3.333811269,3.333811269
tabular,2,2
tacit,4.485367641,4.485367641
tacitly,2.533532505,2.533532505
tacky,2.74020913,2.74020913
tactful,1.55698504,1.55698504
tactfully,3.433156317,3.433156317
tactical,3.326694001,3.326694001
tactically,4,4
tactile,4.386034674,4.386034674
tactless,5,5
tailor-made,5,5
tainted,3.371104373,3.371104373
taiwanese,4,4
take-away,2.205110347,2.205110347
take-home,3.679274827,3.679274827
taken for granted,3.899302505,3.899302505
taken up,3.013960035,3.013960035
taken with,2.639082592,2.639082592
talented,3.117023868,3.117023868
talentless,1,1
talkative,4.557034656,4.557034656
tall,3.189850869,3.189850869
tame,2.975442815,2.975442815
tan,3.371104373,3.371104373
tangential,2.907876337,2.907876337
tangentially,4,4
tangible,3.144522842,3.144522842
tangled,3.297569329,3.297569329
tantalizingly,4.239183994,4.239183994
tantamount,2.920831523,2.920831523
tapering off,1.697155506,1.697155506
tardy,5,5
tart,3.143112189,3.143112189
tasmanian,5,5
tasteful,4.181291258,4.181291258
tastefully,4.228541848,4.228541848
tasteless,2.435437868,2.435437868
tastelessly,1,1
tasty,3.715717474,3.715717474
tattered,2.37679889,2.37679889
tatty,2.572243068,2.572243068
taut,3.832344532,3.832344532
tautly,2.918209068,2.918209068
tautological,4.239183994,4.239183994
tawdry,3,3
tax-exempt,5,5
taxonomic,1,1
taxonomical,5,5
teachable,4.041827698,4.041827698
teal,3,3
tearful,3.851923716,3.851923716
tearfully,4.386034674,4.386034674
teary-eyed,3.851923716,3.851923716
teary,4.715507074,4.715507074
teasingly,3.371104373,3.371104373
technical,3.058406243,3.058406243
technically,3.151193223,3.151193223
technological,3.35120187,3.35120187
technologically,3.486036771,3.486036771
techy,4,4
tectonic,5,5
tedious,2.370787444,2.370787444
tediously,2.177993606,2.177993606
teen,3.083517808,3.083517808
teenage,3.423355945,3.423355945
teenaged,3.318483166,3.318483166
teensy,3.227825753,3.227825753
teeny-weeny,3.541234481,3.541234481
teeny,2.791124672,2.791124672
telegraphic,4.386034674,4.386034674
teleological,1.697155506,1.697155506
telepathic,4.653531998,4.653531998
telephonic,3,3
telling,2.733169148,2.733169148
tellingly,4.653531998,4.653531998
telltale,4.29536327,4.29536327
temperamental,3.124955804,3.124955804
temperamentally,1,1
temperate,4.386034674,4.386034674
tempestuous,4.386034674,4.386034674
temporal,3.33933363,3.33933363
temporarily,2.930093798,2.930093798
temporary,3.18544173,3.18544173
tempting,3.723933759,3.723933759
ten thousand,4.790467918,4.790467918
ten-fold,1,1
ten,3.445554088,3.445554088
tenacious,3.659917258,3.659917258
tenaciously,2.196953157,2.196953157
tended to,3.177793681,3.177793681
tendentious,4.386034674,4.386034674
tender,4.460108372,4.460108372
tenderly,1.381854225,1.381854225
tenfold,4.653531998,4.653531998
tense,3.271257418,3.271257418
tensile,5,5
tentative,4.687563235,4.687563235
tentatively,5,5
tenuous,2.623551327,2.623551327
tenuously,2.205110347,2.205110347
tenured,3.371104373,3.371104373
tepid,1.988261723,1.988261723
terminal,4.041827698,4.041827698
terminally,4.143679749,4.143679749
terrestrial,5,5
terrible,2.007321926,2.007321926
terribly,2.429532278,2.429532278
terrific,4.107428133,4.107428133
terrifically,3.782961208,3.782961208
terrifying,3.401871541,3.401871541
territorial,3.139011076,3.139011076
terse,2.41703677,2.41703677
tersely,2.354084334,2.354084334
tertiary,3,3
testicular,5,5
testimonial,4.834163945,4.834163945
testy,2.977037542,2.977037542
tethered,3.560573138,3.560573138
textual,3.230263485,3.230263485
textured,1.49343721,1.49343721
thankful,3.411662488,3.411662488
thankfully,2.850818336,2.850818336
thankless,5,5
that is to say,2.984444498,2.984444498
that much,3.012025745,3.012025745
the least bit,2.583463853,2.583463853
the other way around,3.04394443,3.04394443
the right way,3.809471616,3.809471616
the whole way,3.727309696,3.727309696
theatrical,2.193933921,2.193933921
theistic,4.264321498,4.264321498
thematic,3.105808953,3.105808953
thematically,5,5
then again,3.227810733,3.227810733
then,2.751368366,2.751368366
theocratic,4.041827698,4.041827698
theological,2.555652009,2.555652009
theologically,2.699633787,2.699633787
theoretic,2,2
theoretical,2.95059086,2.95059086
theoretically,2.301475016,2.301475016
theory-based,5,5
therapeutic,3.645163652,3.645163652
there,3.179875421,3.179875421
thereafter,2.359109548,2.359109548
thereby,2.850851652,2.850851652
therefore,2.787837293,2.787837293
therein,3.031751682,3.031751682
thereof,2.82120882,2.82120882
thermal,2.950445642,2.950445642
thespian,4,4
thick-skinned,5,5
thick,3.186197749,3.186197749
thickly,2.918209068,2.918209068
thin-skinned,4,4
thin,2.56238224,2.65677618
thinly,2.198342779,2.198342779
third-rate,1,1
third,2.909952448,3.954976224
thirdly,1.697155506,1.697155506
thirsty,3.106509292,3.106509292
thirteen,1.431183516,1.431183516
thirteenth,5,5
thirty-five,3.320757292,3.320757292
thirty-four,5,5
thirty-nine,3.541234481,3.541234481
thirty-second,4,4
thirty-six,5,5
thirty-three,4,4
thirty-two,5,5
this evening,2.679701081,2.679701081
this night,2.028193076,2.028193076
thorny,2.173300845,2.173300845
thorough,3.610346519,3.610346519
thoroughly,3.94686922,3.94686922
though,4.386034674,4.386034674
thought-provoking,3.833316918,3.833316918
thoughtful,3.670355006,3.670355006
thoughtfully,4.128526728,4.128526728
thoughtless,3.155757956,3.155757956
thoughtlessly,1.824104789,1.824104789
thousand times,2.098444257,2.098444257
threadbare,2.337582061,2.337582061
threaded,4,4
threatened,5,5
threatening,3.409715628,3.409715628
three hundred,2.789788172,2.789788172
three times,2.744140677,2.744140677
three-dimensional,2.998820951,2.998820951
three-fold,4,4
three-pronged,5,5
three-way,3.396598446,3.396598446
three-year-old,2.548656751,2.548656751
threefold,3,3
thrifty,5,5
thriving,3.223085185,3.223085185
through an experiment,5,5
through and through,2.930129466,2.930129466
through with,3.10827227,3.10827227
through,5,4.619591997
throwaway,3,3
throwback,3,3
thunderous,4.29536327,4.29536327
thus far,3.405209004,3.405209004
thus,3.046154961,3.046154961
thusly,1.893448878,1.893448878
thyroid,5,5
tibetan,2.583542611,2.583542611
tidal,3.671542425,3.671542425
tidily,5,5
tidy,3.669540745,3.669540745
tied up,3.119143276,3.119143276
tiered,1.466403084,1.466403084
tiger-striped,4,4
tight-knit,4,4
tight,3.130926351,3.361588831
tightly knit,4,4
tightly,2.999067015,2.999067015
til now,3.057831793,3.057831793
tiled,4,4
tilted,3.005724927,3.005724927
time and again,3.596311156,3.596311156
time and time again,3.62917641,3.62917641
time-consuming,2.323415068,2.323415068
time-honored,2.470745901,2.470745901
time-tested,2.725803425,2.725803425
timeless,4.04447605,4.04447605
timely,3.597138256,3.597138256
timeworn,2,2
timid,3.552955907,3.552955907
tinny,2.778865868,2.778865868
tiny,2.775024781,2.775024781
tippy,4,4
tipsy,5,5
tired of,3.052948746,3.052948746
tired,2.804482393,2.804482393
tireless,3.85445273,3.85445273
tirelessly,2.741253088,2.741253088
tiresome,2.374081349,2.374081349
tiresomely,3,3
tiring,2.548552883,2.548552883
titanic,5,5
titular,2.497069509,2.497069509
to a fault,3.581896696,3.581896696
to a great extent,3.733642786,3.733642786
to a greater extent,4.386034674,4.386034674
to a higher place,4,4
to a lesser extent,3.252960882,3.252960882
to a man,2.15133882,2.15133882
to a t,3.161691226,3.161691226
to advantage,3.541234481,3.541234481
to and fro,3.570862952,3.570862952
to be precise,1.697155506,1.697155506
to be sure,3.080472121,3.080472121
to begin with,2.396517366,2.396517366
to boot,3.066125101,3.066125101
to date,3.447871077,3.447871077
to each one,3.006258305,3.006258305
to it,3.187270312,3.187270312
to order,3.091211097,3.091211097
to perfection,4.196714528,4.196714528
to that degree,1.697155506,1.697155506
to that effect,2.567114235,2.567114235
to that extent,2.550868323,2.550868323
to that,2.974084077,2.974084077
to the contrary,2.750798759,2.750798759
to the full,3.716524198,3.716524198
to the highest degree,5,5
to the hilt,2.708967509,2.708967509
to the letter,3.110094478,3.110094478
to the limit,3.887293699,3.887293699
to the south,3.834478494,3.834478494
to wit,3.255209454,3.255209454
together with,3.4871335,3.4871335
together,3.353566289,3.353566289
token,2.434953036,2.434953036
tolerable,2.933968319,2.933968319
tolerably,3,3
tolerant,2.328803067,2.328803067
toll-free,2.41986655,2.41986655
tonal,4,4
tongue-in-cheek,2.95943658,2.95943658
tonic,3.589975903,3.589975903
tonight,3.398594164,3.398594164
too bad,2.500579015,2.500579015
too large,3.475630246,3.475630246
too much,2.951526824,2.951526824
too soon,2.962784195,2.962784195
too,2.948710366,2.948710366
tooth and nail,3.188993132,3.188993132
top-down,3.814589409,3.814589409
top-flight,4,4
top-heavy,4,4
top-notch,4.067934139,4.067934139
top-quality,3.885674606,3.885674606
top-secret,1,1
top,3.569412853,3.569412853
topical,3.424433991,3.424433991
topically,5,5
topless,1.229140338,1.229140338
topmost,5,5
topsy-turvy,4,4
tormented,4.653531998,4.653531998
torn,2.941207623,2.941207623
torrential,4.511701454,4.511701454
torrid,3.502232531,3.502232531
tortuous,2.899138288,2.899138288
tortured,2.410568221,2.410568221
torturous,2.518492094,2.518492094
torturously,1.72522749,1.72522749
total,2.474832122,2.474832122
totalitarian,3.050467659,3.050467659
totally,2.837134348,2.837134348
touching,4.557580849,4.557580849
touchingly,5,5
touchy-feely,2.918209068,2.918209068
touchy,3.246376297,3.246376297
tough-minded,5,5
tough,3.252442249,3.252442249
touristed,2.977037542,2.977037542
touristy,4.114278301,4.114278301
tousled,5,5
toxic,2.96756619,2.96756619
traceable,3.541234481,3.541234481
tractable,4,4
traditional,3.614777447,3.614777447
traditionally,3.682041168,3.682041168
tragic,3.331060633,3.331060633
tragical,4.386034674,4.386034674
tragically,3.237063158,3.237063158
trained,2.197136957,2.197136957
traitorous,5,5
tranquil,4,4
transcendent,1,1
transcendental,4,4
transcontinental,4,4
transferable,5,5
transferrable,5,5
transient,4.386034674,4.386034674
transitional,3.622274794,3.622274794
transitory,2.716824324,2.716824324
translatable,4,4
translucent,4.157469424,4.157469424
transmitted,5,5
transnational,2.984512945,2.984512945
transoceanic,5,5
transparent,2.2785544,2.2785544
transparently,2.552620897,2.552620897
trapped,3.252960882,3.252960882
trashy,4,4
traumatic,2.863079726,2.863079726
treacherous,3.015793342,3.015793342
treacherously,5,5
treacly,1,1
treasonous,5,5
treasured,4.447764185,4.447764185
tremendous,3.761453565,3.761453565
tremendously,3.782294262,3.782294262
tremulous,4,4
trend-setting,4,4
trendy,3.521907444,3.521907444
triangular,5,5
tribal,3.464906172,3.464906172
tributary,3,3
tricky,3.172966572,3.172966572
tried and true,4.012506415,4.012506415
tried,3.253022756,3.253022756
trigger-happy,1,1
trilingual,3,3
trim,2.51145235,2.51145235
tripartite,5,5
triple,3.366262405,3.366262405
trite,1.753861567,1.753861567
triumphant,3.889390775,3.889390775
triumphantly,1.726966892,1.726966892
trivial,2.502597377,2.502597377
trivially,4.239183994,4.239183994
tropical,3.550893126,3.550893126
trouble-free,3.541321843,3.541321843
troubled,3.773931333,3.773931333
troublesome,3.244130729,3.244130729
troubling,2.918875092,2.918875092
truant,5,5
truculent,1,1
true to life,4.167919268,4.167919268
true to,3.406272235,3.406272235
true-blue,4,4
true-to-life,4,4
TRUE,3.215720561,3.215720561
truly,3.522827677,3.522827677
trumped-up,5,5
trusting,1.72522749,1.72522749
trustworthy,3.552955907,3.552955907
trusty,2.768682371,2.768682371
