Word,Rating,Category,Count,Total,Corpus
typical/a,4,0.25,719,7789649,OpenTable
typical/a,5,0.5,420,8266564,OpenTable
typically/r,1,-0.5,19,699695,OpenTable
typically/r,2,-0.25,77,2507147,OpenTable
typically/r,3,0,142,4207700,OpenTable
typically/r,4,0.25,263,7789649,OpenTable
typically/r,5,0.5,173,8266564,OpenTable
u-shaped/a,1,-0.5,0,699695,OpenTable
u-shaped/a,2,-0.25,1,2507147,OpenTable
u-shaped/a,3,0,1,4207700,OpenTable
u-shaped/a,4,0.25,3,7789649,OpenTable
u-shaped/a,5,0.5,4,8266564,OpenTable
u/a,1,-0.5,2,699695,OpenTable
u/a,2,-0.25,11,2507147,OpenTable
u/a,3,0,22,4207700,OpenTable
u/a,4,0.25,16,7789649,OpenTable
u/a,5,0.5,25,8266564,OpenTable
ubiquitous/a,1,-0.5,2,699695,OpenTable
ubiquitous/a,2,-0.25,3,2507147,OpenTable
ubiquitous/a,3,0,7,4207700,OpenTable
ubiquitous/a,4,0.25,9,7789649,OpenTable
ubiquitous/a,5,0.5,9,8266564,OpenTable
ugly/a,1,-0.5,4,699695,OpenTable
ugly/a,2,-0.25,21,2507147,OpenTable
ugly/a,3,0,20,4207700,OpenTable
ugly/a,4,0.25,25,7789649,OpenTable
ugly/a,5,0.5,11,8266564,OpenTable
ukrainian/a,1,-0.5,0,699695,OpenTable
ukrainian/a,2,-0.25,0,2507147,OpenTable
ukrainian/a,3,0,0,4207700,OpenTable
ukrainian/a,4,0.25,2,7789649,OpenTable
ukrainian/a,5,0.5,0,8266564,OpenTable
ultimate/a,1,-0.5,1,699695,OpenTable
ultimate/a,2,-0.25,5,2507147,OpenTable
ultimate/a,3,0,13,4207700,OpenTable
ultimate/a,4,0.25,36,7789649,OpenTable
ultimate/a,5,0.5,98,8266564,OpenTable
ultimately/r,1,-0.5,12,699695,OpenTable
ultimately/r,2,-0.25,52,2507147,OpenTable
ultimately/r,3,0,71,4207700,OpenTable
ultimately/r,4,0.25,57,7789649,OpenTable
ultimately/r,5,0.5,31,8266564,OpenTable
ultra/a,1,-0.5,0,699695,OpenTable
ultra/a,2,-0.25,1,2507147,OpenTable
ultra/a,3,0,8,4207700,OpenTable
ultra/a,4,0.25,9,7789649,OpenTable
ultra/a,5,0.5,10,8266564,OpenTable
ultramodern/a,1,-0.5,0,699695,OpenTable
ultramodern/a,2,-0.25,0,2507147,OpenTable
ultramodern/a,3,0,1,4207700,OpenTable
ultramodern/a,4,0.25,1,7789649,OpenTable
ultramodern/a,5,0.5,1,8266564,OpenTable
umpteenth/a,1,-0.5,0,699695,OpenTable
umpteenth/a,2,-0.25,0,2507147,OpenTable
umpteenth/a,3,0,1,4207700,OpenTable
umpteenth/a,4,0.25,2,7789649,OpenTable
umpteenth/a,5,0.5,2,8266564,OpenTable
un-american/a,1,-0.5,0,699695,OpenTable
un-american/a,2,-0.25,0,2507147,OpenTable
un-american/a,3,0,0,4207700,OpenTable
un-american/a,4,0.25,0,7789649,OpenTable
un-american/a,5,0.5,1,8266564,OpenTable
unabashed/a,1,-0.5,0,699695,OpenTable
unabashed/a,2,-0.25,1,2507147,OpenTable
unabashed/a,3,0,1,4207700,OpenTable
unabashed/a,4,0.25,2,7789649,OpenTable
unabashed/a,5,0.5,0,8266564,OpenTable
unabashedly/r,1,-0.5,0,699695,OpenTable
unabashedly/r,2,-0.25,0,2507147,OpenTable
unabashedly/r,3,0,0,4207700,OpenTable
unabashedly/r,4,0.25,1,7789649,OpenTable
unabashedly/r,5,0.5,2,8266564,OpenTable
unabated/a,1,-0.5,0,699695,OpenTable
unabated/a,2,-0.25,0,2507147,OpenTable
unabated/a,3,0,0,4207700,OpenTable
unabated/a,4,0.25,1,7789649,OpenTable
unabated/a,5,0.5,0,8266564,OpenTable
unable to help/r,1,-0.5,0,699695,OpenTable
unable to help/r,2,-0.25,0,2507147,OpenTable
unable to help/r,3,0,1,4207700,OpenTable
unable to help/r,4,0.25,1,7789649,OpenTable
unable to help/r,5,0.5,0,8266564,OpenTable
unable/a,1,-0.5,68,699695,OpenTable
unable/a,2,-0.25,136,2507147,OpenTable
unable/a,3,0,176,4207700,OpenTable
unable/a,4,0.25,184,7789649,OpenTable
unable/a,5,0.5,94,8266564,OpenTable
unacceptable/a,1,-0.5,76,699695,OpenTable
unacceptable/a,2,-0.25,185,2507147,OpenTable
unacceptable/a,3,0,195,4207700,OpenTable
unacceptable/a,4,0.25,106,7789649,OpenTable
unacceptable/a,5,0.5,5,8266564,OpenTable
unacceptably/r,1,-0.5,2,699695,OpenTable
unacceptably/r,2,-0.25,9,2507147,OpenTable
unacceptably/r,3,0,10,4207700,OpenTable
unacceptably/r,4,0.25,5,7789649,OpenTable
unacceptably/r,5,0.5,0,8266564,OpenTable
unaccommodating/a,1,-0.5,2,699695,OpenTable
unaccommodating/a,2,-0.25,3,2507147,OpenTable
unaccommodating/a,3,0,5,4207700,OpenTable
unaccommodating/a,4,0.25,1,7789649,OpenTable
unaccommodating/a,5,0.5,0,8266564,OpenTable
unaccompanied/a,1,-0.5,0,699695,OpenTable
unaccompanied/a,2,-0.25,1,2507147,OpenTable
unaccompanied/a,3,0,2,4207700,OpenTable
unaccompanied/a,4,0.25,0,7789649,OpenTable
unaccompanied/a,5,0.5,0,8266564,OpenTable
unaccountable/a,1,-0.5,0,699695,OpenTable
unaccountable/a,2,-0.25,1,2507147,OpenTable
unaccountable/a,3,0,0,4207700,OpenTable
unaccountable/a,4,0.25,0,7789649,OpenTable
unaccountable/a,5,0.5,0,8266564,OpenTable
unaccountably/r,1,-0.5,0,699695,OpenTable
unaccountably/r,2,-0.25,0,2507147,OpenTable
unaccountably/r,3,0,0,4207700,OpenTable
unaccountably/r,4,0.25,1,7789649,OpenTable
unaccountably/r,5,0.5,0,8266564,OpenTable
unaccustomed/a,1,-0.5,0,699695,OpenTable
unaccustomed/a,2,-0.25,0,2507147,OpenTable
unaccustomed/a,3,0,0,4207700,OpenTable
unaccustomed/a,4,0.25,3,7789649,OpenTable
unaccustomed/a,5,0.5,1,8266564,OpenTable
unacknowledged/a,1,-0.5,0,699695,OpenTable
unacknowledged/a,2,-0.25,2,2507147,OpenTable
unacknowledged/a,3,0,2,4207700,OpenTable
unacknowledged/a,4,0.25,4,7789649,OpenTable
unacknowledged/a,5,0.5,0,8266564,OpenTable
unadorned/a,1,-0.5,2,699695,OpenTable
unadorned/a,2,-0.25,3,2507147,OpenTable
unadorned/a,3,0,4,4207700,OpenTable
unadorned/a,4,0.25,0,7789649,OpenTable
unadorned/a,5,0.5,3,8266564,OpenTable
unadulterated/a,1,-0.5,1,699695,OpenTable
unadulterated/a,2,-0.25,1,2507147,OpenTable
unadulterated/a,3,0,3,4207700,OpenTable
unadulterated/a,4,0.25,0,7789649,OpenTable
unadulterated/a,5,0.5,3,8266564,OpenTable
unadventurous/a,1,-0.5,0,699695,OpenTable
unadventurous/a,2,-0.25,3,2507147,OpenTable
unadventurous/a,3,0,2,4207700,OpenTable
unadventurous/a,4,0.25,8,7789649,OpenTable
unadventurous/a,5,0.5,2,8266564,OpenTable
unaesthetic/a,1,-0.5,0,699695,OpenTable
unaesthetic/a,2,-0.25,1,2507147,OpenTable
unaesthetic/a,3,0,0,4207700,OpenTable
unaesthetic/a,4,0.25,0,7789649,OpenTable
unaesthetic/a,5,0.5,0,8266564,OpenTable
unaffected/a,1,-0.5,0,699695,OpenTable
unaffected/a,2,-0.25,0,2507147,OpenTable
unaffected/a,3,0,3,4207700,OpenTable
unaffected/a,4,0.25,2,7789649,OpenTable
unaffected/a,5,0.5,4,8266564,OpenTable
unaffiliated/a,1,-0.5,0,699695,OpenTable
unaffiliated/a,2,-0.25,0,2507147,OpenTable
unaffiliated/a,3,0,0,4207700,OpenTable
unaffiliated/a,4,0.25,0,7789649,OpenTable
unaffiliated/a,5,0.5,1,8266564,OpenTable
unafraid/a,1,-0.5,0,699695,OpenTable
unafraid/a,2,-0.25,0,2507147,OpenTable
unafraid/a,3,0,0,4207700,OpenTable
unafraid/a,4,0.25,2,7789649,OpenTable
unafraid/a,5,0.5,1,8266564,OpenTable
unambitious/a,1,-0.5,0,699695,OpenTable
unambitious/a,2,-0.25,0,2507147,OpenTable
unambitious/a,3,0,1,4207700,OpenTable
unambitious/a,4,0.25,0,7789649,OpenTable
unambitious/a,5,0.5,1,8266564,OpenTable
unanimous/a,1,-0.5,0,699695,OpenTable
unanimous/a,2,-0.25,3,2507147,OpenTable
unanimous/a,3,0,0,4207700,OpenTable
unanimous/a,4,0.25,4,7789649,OpenTable
unanimous/a,5,0.5,9,8266564,OpenTable
unanimously/r,1,-0.5,2,699695,OpenTable
unanimously/r,2,-0.25,1,2507147,OpenTable
unanimously/r,3,0,3,4207700,OpenTable
unanimously/r,4,0.25,8,7789649,OpenTable
unanimously/r,5,0.5,7,8266564,OpenTable
unannounced/a,1,-0.5,1,699695,OpenTable
unannounced/a,2,-0.25,6,2507147,OpenTable
unannounced/a,3,0,3,4207700,OpenTable
unannounced/a,4,0.25,7,7789649,OpenTable
unannounced/a,5,0.5,5,8266564,OpenTable
unanswered/a,1,-0.5,0,699695,OpenTable
unanswered/a,2,-0.25,2,2507147,OpenTable
unanswered/a,3,0,2,4207700,OpenTable
unanswered/a,4,0.25,2,7789649,OpenTable
unanswered/a,5,0.5,1,8266564,OpenTable
unanticipated/a,1,-0.5,0,699695,OpenTable
unanticipated/a,2,-0.25,0,2507147,OpenTable
unanticipated/a,3,0,1,4207700,OpenTable
unanticipated/a,4,0.25,0,7789649,OpenTable
unanticipated/a,5,0.5,0,8266564,OpenTable
unapologetic/a,1,-0.5,15,699695,OpenTable
unapologetic/a,2,-0.25,17,2507147,OpenTable
unapologetic/a,3,0,13,4207700,OpenTable
unapologetic/a,4,0.25,6,7789649,OpenTable
unapologetic/a,5,0.5,0,8266564,OpenTable
unappealing/a,1,-0.5,19,699695,OpenTable
unappealing/a,2,-0.25,58,2507147,OpenTable
unappealing/a,3,0,54,4207700,OpenTable
unappealing/a,4,0.25,13,7789649,OpenTable
unappealing/a,5,0.5,3,8266564,OpenTable
unappetising/a,1,-0.5,1,699695,OpenTable
unappetising/a,2,-0.25,4,2507147,OpenTable
unappetising/a,3,0,0,4207700,OpenTable
unappetising/a,4,0.25,0,7789649,OpenTable
unappetising/a,5,0.5,0,8266564,OpenTable
unappetizing/a,1,-0.5,18,699695,OpenTable
unappetizing/a,2,-0.25,59,2507147,OpenTable
unappetizing/a,3,0,40,4207700,OpenTable
unappetizing/a,4,0.25,19,7789649,OpenTable
unappetizing/a,5,0.5,2,8266564,OpenTable
unappreciated/a,1,-0.5,0,699695,OpenTable
unappreciated/a,2,-0.25,0,2507147,OpenTable
unappreciated/a,3,0,3,4207700,OpenTable
unappreciated/a,4,0.25,2,7789649,OpenTable
unappreciated/a,5,0.5,0,8266564,OpenTable
unappreciative/a,1,-0.5,1,699695,OpenTable
unappreciative/a,2,-0.25,0,2507147,OpenTable
unappreciative/a,3,0,0,4207700,OpenTable
unappreciative/a,4,0.25,1,7789649,OpenTable
unappreciative/a,5,0.5,0,8266564,OpenTable
unapproachable/a,1,-0.5,1,699695,OpenTable
unapproachable/a,2,-0.25,0,2507147,OpenTable
unapproachable/a,3,0,1,4207700,OpenTable
unapproachable/a,4,0.25,1,7789649,OpenTable
unapproachable/a,5,0.5,4,8266564,OpenTable
unary/a,1,-0.5,0,699695,OpenTable
unary/a,2,-0.25,0,2507147,OpenTable
unary/a,3,0,0,4207700,OpenTable
unary/a,4,0.25,0,7789649,OpenTable
unary/a,5,0.5,1,8266564,OpenTable
unasked/a,1,-0.5,0,699695,OpenTable
unasked/a,2,-0.25,2,2507147,OpenTable
unasked/a,3,0,3,4207700,OpenTable
unasked/a,4,0.25,1,7789649,OpenTable
unasked/a,5,0.5,3,8266564,OpenTable
unassailable/a,1,-0.5,0,699695,OpenTable
unassailable/a,2,-0.25,0,2507147,OpenTable
unassailable/a,3,0,0,4207700,OpenTable
unassailable/a,4,0.25,2,7789649,OpenTable
unassailable/a,5,0.5,0,8266564,OpenTable
unassisted/a,1,-0.5,0,699695,OpenTable
unassisted/a,2,-0.25,0,2507147,OpenTable
unassisted/a,3,0,0,4207700,OpenTable
unassisted/a,4,0.25,1,7789649,OpenTable
unassisted/a,5,0.5,0,8266564,OpenTable
unassuming/a,1,-0.5,0,699695,OpenTable
unassuming/a,2,-0.25,1,2507147,OpenTable
unassuming/a,3,0,12,4207700,OpenTable
unassuming/a,4,0.25,53,7789649,OpenTable
unassuming/a,5,0.5,65,8266564,OpenTable
unattached/a,1,-0.5,0,699695,OpenTable
unattached/a,2,-0.25,0,2507147,OpenTable
unattached/a,3,0,0,4207700,OpenTable
unattached/a,4,0.25,1,7789649,OpenTable
unattached/a,5,0.5,0,8266564,OpenTable
unattainable/a,1,-0.5,0,699695,OpenTable
unattainable/a,2,-0.25,1,2507147,OpenTable
unattainable/a,3,0,0,4207700,OpenTable
unattainable/a,4,0.25,0,7789649,OpenTable
unattainable/a,5,0.5,0,8266564,OpenTable
unattended/a,1,-0.5,5,699695,OpenTable
unattended/a,2,-0.25,11,2507147,OpenTable
unattended/a,3,0,22,4207700,OpenTable
unattended/a,4,0.25,25,7789649,OpenTable
unattended/a,5,0.5,14,8266564,OpenTable
unattractive/a,1,-0.5,1,699695,OpenTable
unattractive/a,2,-0.25,23,2507147,OpenTable
unattractive/a,3,0,15,4207700,OpenTable
unattractive/a,4,0.25,12,7789649,OpenTable
unattractive/a,5,0.5,1,8266564,OpenTable
unauthentic/a,1,-0.5,0,699695,OpenTable
unauthentic/a,2,-0.25,1,2507147,OpenTable
unauthentic/a,3,0,1,4207700,OpenTable
unauthentic/a,4,0.25,1,7789649,OpenTable
unauthentic/a,5,0.5,0,8266564,OpenTable
unavailable/a,1,-0.5,16,699695,OpenTable
unavailable/a,2,-0.25,67,2507147,OpenTable
unavailable/a,3,0,91,4207700,OpenTable
unavailable/a,4,0.25,59,7789649,OpenTable
unavailable/a,5,0.5,16,8266564,OpenTable
unavoidable/a,1,-0.5,1,699695,OpenTable
unavoidable/a,2,-0.25,4,2507147,OpenTable
unavoidable/a,3,0,8,4207700,OpenTable
unavoidable/a,4,0.25,11,7789649,OpenTable
unavoidable/a,5,0.5,6,8266564,OpenTable
unavoidably/r,1,-0.5,0,699695,OpenTable
unavoidably/r,2,-0.25,0,2507147,OpenTable
unavoidably/r,3,0,0,4207700,OpenTable
unavoidably/r,4,0.25,6,7789649,OpenTable
unavoidably/r,5,0.5,3,8266564,OpenTable
unaware/a,1,-0.5,5,699695,OpenTable
unaware/a,2,-0.25,26,2507147,OpenTable
unaware/a,3,0,41,4207700,OpenTable
unaware/a,4,0.25,42,7789649,OpenTable
unaware/a,5,0.5,16,8266564,OpenTable
unbalanced/a,1,-0.5,2,699695,OpenTable
unbalanced/a,2,-0.25,13,2507147,OpenTable
unbalanced/a,3,0,10,4207700,OpenTable
unbalanced/a,4,0.25,8,7789649,OpenTable
unbalanced/a,5,0.5,1,8266564,OpenTable
unbearable/a,1,-0.5,22,699695,OpenTable
unbearable/a,2,-0.25,48,2507147,OpenTable
unbearable/a,3,0,75,4207700,OpenTable
unbearable/a,4,0.25,80,7789649,OpenTable
unbearable/a,5,0.5,15,8266564,OpenTable
unbearably/r,1,-0.5,4,699695,OpenTable
unbearably/r,2,-0.25,17,2507147,OpenTable
unbearably/r,3,0,18,4207700,OpenTable
unbearably/r,4,0.25,15,7789649,OpenTable
unbearably/r,5,0.5,2,8266564,OpenTable
unbeatable/a,1,-0.5,0,699695,OpenTable
unbeatable/a,2,-0.25,2,2507147,OpenTable
unbeatable/a,3,0,11,4207700,OpenTable
unbeatable/a,4,0.25,81,7789649,OpenTable
unbeatable/a,5,0.5,124,8266564,OpenTable
unbecoming/a,1,-0.5,0,699695,OpenTable
unbecoming/a,2,-0.25,0,2507147,OpenTable
unbecoming/a,3,0,0,4207700,OpenTable
unbecoming/a,4,0.25,1,7789649,OpenTable
unbecoming/a,5,0.5,0,8266564,OpenTable
unbefitting/a,1,-0.5,0,699695,OpenTable
unbefitting/a,2,-0.25,1,2507147,OpenTable
unbefitting/a,3,0,0,4207700,OpenTable
unbefitting/a,4,0.25,0,7789649,OpenTable
unbefitting/a,5,0.5,0,8266564,OpenTable
unbeknownst/a,1,-0.5,0,699695,OpenTable
unbeknownst/a,2,-0.25,0,2507147,OpenTable
unbeknownst/a,3,0,0,4207700,OpenTable
unbeknownst/a,4,0.25,4,7789649,OpenTable
unbeknownst/a,5,0.5,2,8266564,OpenTable
unbelievable/a,1,-0.5,18,699695,OpenTable
unbelievable/a,2,-0.25,35,2507147,OpenTable
unbelievable/a,3,0,37,4207700,OpenTable
unbelievable/a,4,0.25,211,7789649,OpenTable
unbelievable/a,5,0.5,835,8266564,OpenTable
unbelievably/r,1,-0.5,24,699695,OpenTable
unbelievably/r,2,-0.25,32,2507147,OpenTable
unbelievably/r,3,0,43,4207700,OpenTable
unbelievably/r,4,0.25,83,7789649,OpenTable
unbelievably/r,5,0.5,245,8266564,OpenTable
unbendable/a,1,-0.5,0,699695,OpenTable
unbendable/a,2,-0.25,0,2507147,OpenTable
unbendable/a,3,0,1,4207700,OpenTable
unbendable/a,4,0.25,0,7789649,OpenTable
unbendable/a,5,0.5,0,8266564,OpenTable
unbiased/a,1,-0.5,0,699695,OpenTable
unbiased/a,2,-0.25,0,2507147,OpenTable
unbiased/a,3,0,1,4207700,OpenTable
unbiased/a,4,0.25,1,7789649,OpenTable
unbiased/a,5,0.5,0,8266564,OpenTable
unblemished/a,1,-0.5,0,699695,OpenTable
unblemished/a,2,-0.25,0,2507147,OpenTable
unblemished/a,3,0,1,4207700,OpenTable
unblemished/a,4,0.25,0,7789649,OpenTable
unblemished/a,5,0.5,1,8266564,OpenTable
unbreakable/a,1,-0.5,0,699695,OpenTable
unbreakable/a,2,-0.25,0,2507147,OpenTable
unbreakable/a,3,0,1,4207700,OpenTable
unbreakable/a,4,0.25,0,7789649,OpenTable
unbreakable/a,5,0.5,1,8266564,OpenTable
unbridled/a,1,-0.5,0,699695,OpenTable
unbridled/a,2,-0.25,0,2507147,OpenTable
unbridled/a,3,0,0,4207700,OpenTable
unbridled/a,4,0.25,0,7789649,OpenTable
unbridled/a,5,0.5,1,8266564,OpenTable
unbroken/a,1,-0.5,0,699695,OpenTable
unbroken/a,2,-0.25,0,2507147,OpenTable
unbroken/a,3,0,2,4207700,OpenTable
unbroken/a,4,0.25,0,7789649,OpenTable
unbroken/a,5,0.5,0,8266564,OpenTable
uncalled-for/a,1,-0.5,0,699695,OpenTable
uncalled-for/a,2,-0.25,0,2507147,OpenTable
uncalled-for/a,3,0,1,4207700,OpenTable
uncalled-for/a,4,0.25,0,7789649,OpenTable
uncalled-for/a,5,0.5,0,8266564,OpenTable
uncannily/r,1,-0.5,0,699695,OpenTable
uncannily/r,2,-0.25,0,2507147,OpenTable
uncannily/r,3,0,1,4207700,OpenTable
uncannily/r,4,0.25,0,7789649,OpenTable
uncannily/r,5,0.5,1,8266564,OpenTable
uncanny/a,1,-0.5,0,699695,OpenTable
uncanny/a,2,-0.25,1,2507147,OpenTable
uncanny/a,3,0,0,4207700,OpenTable
uncanny/a,4,0.25,0,7789649,OpenTable
uncanny/a,5,0.5,4,8266564,OpenTable
uncaring/a,1,-0.5,3,699695,OpenTable
uncaring/a,2,-0.25,10,2507147,OpenTable
uncaring/a,3,0,5,4207700,OpenTable
uncaring/a,4,0.25,1,7789649,OpenTable
uncaring/a,5,0.5,0,8266564,OpenTable
uncarpeted/a,1,-0.5,0,699695,OpenTable
uncarpeted/a,2,-0.25,0,2507147,OpenTable
uncarpeted/a,3,0,0,4207700,OpenTable
uncarpeted/a,4,0.25,1,7789649,OpenTable
uncarpeted/a,5,0.5,0,8266564,OpenTable
unceremonious/a,1,-0.5,0,699695,OpenTable
unceremonious/a,2,-0.25,0,2507147,OpenTable
unceremonious/a,3,0,0,4207700,OpenTable
unceremonious/a,4,0.25,1,7789649,OpenTable
unceremonious/a,5,0.5,0,8266564,OpenTable
unceremoniously/r,1,-0.5,1,699695,OpenTable
unceremoniously/r,2,-0.25,10,2507147,OpenTable
unceremoniously/r,3,0,6,4207700,OpenTable
unceremoniously/r,4,0.25,1,7789649,OpenTable
unceremoniously/r,5,0.5,0,8266564,OpenTable
uncertain/a,1,-0.5,2,699695,OpenTable
uncertain/a,2,-0.25,5,2507147,OpenTable
uncertain/a,3,0,6,4207700,OpenTable
uncertain/a,4,0.25,9,7789649,OpenTable
uncertain/a,5,0.5,10,8266564,OpenTable
unchallenged/a,1,-0.5,0,699695,OpenTable
unchallenged/a,2,-0.25,0,2507147,OpenTable
unchallenged/a,3,0,1,4207700,OpenTable
unchallenged/a,4,0.25,0,7789649,OpenTable
unchallenged/a,5,0.5,1,8266564,OpenTable
unchanged/a,1,-0.5,0,699695,OpenTable
unchanged/a,2,-0.25,9,2507147,OpenTable
unchanged/a,3,0,3,4207700,OpenTable
unchanged/a,4,0.25,8,7789649,OpenTable
unchanged/a,5,0.5,11,8266564,OpenTable
unchanging/a,1,-0.5,0,699695,OpenTable
unchanging/a,2,-0.25,0,2507147,OpenTable
unchanging/a,3,0,0,4207700,OpenTable
unchanging/a,4,0.25,1,7789649,OpenTable
unchanging/a,5,0.5,0,8266564,OpenTable
uncharacteristic/a,1,-0.5,0,699695,OpenTable
uncharacteristic/a,2,-0.25,1,2507147,OpenTable
uncharacteristic/a,3,0,7,4207700,OpenTable
uncharacteristic/a,4,0.25,4,7789649,OpenTable
uncharacteristic/a,5,0.5,1,8266564,OpenTable
uncharacteristically/r,1,-0.5,0,699695,OpenTable
uncharacteristically/r,2,-0.25,2,2507147,OpenTable
uncharacteristically/r,3,0,5,4207700,OpenTable
uncharacteristically/r,4,0.25,7,7789649,OpenTable
uncharacteristically/r,5,0.5,1,8266564,OpenTable
uncharted/a,1,-0.5,0,699695,OpenTable
uncharted/a,2,-0.25,0,2507147,OpenTable
uncharted/a,3,0,0,4207700,OpenTable
uncharted/a,4,0.25,1,7789649,OpenTable
uncharted/a,5,0.5,1,8266564,OpenTable
unchecked/a,1,-0.5,0,699695,OpenTable
unchecked/a,2,-0.25,0,2507147,OpenTable
unchecked/a,3,0,1,4207700,OpenTable
unchecked/a,4,0.25,2,7789649,OpenTable
unchecked/a,5,0.5,1,8266564,OpenTable
unchewable/a,1,-0.5,3,699695,OpenTable
unchewable/a,2,-0.25,4,2507147,OpenTable
unchewable/a,3,0,4,4207700,OpenTable
unchewable/a,4,0.25,2,7789649,OpenTable
unchewable/a,5,0.5,0,8266564,OpenTable
uncivilly/r,1,-0.5,0,699695,OpenTable
uncivilly/r,2,-0.25,1,2507147,OpenTable
uncivilly/r,3,0,0,4207700,OpenTable
uncivilly/r,4,0.25,0,7789649,OpenTable
uncivilly/r,5,0.5,0,8266564,OpenTable
unclear/a,1,-0.5,1,699695,OpenTable
unclear/a,2,-0.25,13,2507147,OpenTable
unclear/a,3,0,17,4207700,OpenTable
unclear/a,4,0.25,10,7789649,OpenTable
unclear/a,5,0.5,0,8266564,OpenTable
uncleared/a,1,-0.5,0,699695,OpenTable
uncleared/a,2,-0.25,2,2507147,OpenTable
uncleared/a,3,0,6,4207700,OpenTable
uncleared/a,4,0.25,1,7789649,OpenTable
uncleared/a,5,0.5,0,8266564,OpenTable
uncluttered/a,1,-0.5,0,699695,OpenTable
uncluttered/a,2,-0.25,0,2507147,OpenTable
uncluttered/a,3,0,1,4207700,OpenTable
uncluttered/a,4,0.25,9,7789649,OpenTable
uncluttered/a,5,0.5,12,8266564,OpenTable
uncomfortable/a,1,-0.5,94,699695,OpenTable
uncomfortable/a,2,-0.25,301,2507147,OpenTable
uncomfortable/a,3,0,541,4207700,OpenTable
uncomfortable/a,4,0.25,528,7789649,OpenTable
uncomfortable/a,5,0.5,162,8266564,OpenTable
uncomfortably/r,1,-0.5,13,699695,OpenTable
uncomfortably/r,2,-0.25,40,2507147,OpenTable
uncomfortably/r,3,0,53,4207700,OpenTable
uncomfortably/r,4,0.25,59,7789649,OpenTable
uncomfortably/r,5,0.5,24,8266564,OpenTable
uncommon/a,1,-0.5,0,699695,OpenTable
uncommon/a,2,-0.25,5,2507147,OpenTable
uncommon/a,3,0,9,4207700,OpenTable
uncommon/a,4,0.25,41,7789649,OpenTable
uncommon/a,5,0.5,22,8266564,OpenTable
uncommonly/r,1,-0.5,0,699695,OpenTable
uncommonly/r,2,-0.25,0,2507147,OpenTable
uncommonly/r,3,0,1,4207700,OpenTable
uncommonly/r,4,0.25,1,7789649,OpenTable
uncommonly/r,5,0.5,5,8266564,OpenTable
uncommunicative/a,1,-0.5,0,699695,OpenTable
uncommunicative/a,2,-0.25,3,2507147,OpenTable
uncommunicative/a,3,0,3,4207700,OpenTable
uncommunicative/a,4,0.25,0,7789649,OpenTable
uncommunicative/a,5,0.5,0,8266564,OpenTable
uncomparable/a,1,-0.5,0,699695,OpenTable
uncomparable/a,2,-0.25,0,2507147,OpenTable
uncomparable/a,3,0,0,4207700,OpenTable
uncomparable/a,4,0.25,1,7789649,OpenTable
uncomparable/a,5,0.5,8,8266564,OpenTable
uncomplicated/a,1,-0.5,0,699695,OpenTable
uncomplicated/a,2,-0.25,1,2507147,OpenTable
uncomplicated/a,3,0,10,4207700,OpenTable
uncomplicated/a,4,0.25,12,7789649,OpenTable
uncomplicated/a,5,0.5,19,8266564,OpenTable
uncomplimentary/a,1,-0.5,0,699695,OpenTable
uncomplimentary/a,2,-0.25,1,2507147,OpenTable
uncomplimentary/a,3,0,1,4207700,OpenTable
uncomplimentary/a,4,0.25,0,7789649,OpenTable
uncomplimentary/a,5,0.5,0,8266564,OpenTable
uncompromising/a,1,-0.5,1,699695,OpenTable
uncompromising/a,2,-0.25,1,2507147,OpenTable
uncompromising/a,3,0,0,4207700,OpenTable
uncompromising/a,4,0.25,1,7789649,OpenTable
uncompromising/a,5,0.5,2,8266564,OpenTable
uncompromisingly/r,1,-0.5,0,699695,OpenTable
uncompromisingly/r,2,-0.25,0,2507147,OpenTable
uncompromisingly/r,3,0,0,4207700,OpenTable
uncompromisingly/r,4,0.25,0,7789649,OpenTable
uncompromisingly/r,5,0.5,1,8266564,OpenTable
unconcerned/a,1,-0.5,9,699695,OpenTable
unconcerned/a,2,-0.25,8,2507147,OpenTable
unconcerned/a,3,0,10,4207700,OpenTable
unconcerned/a,4,0.25,5,7789649,OpenTable
unconcerned/a,5,0.5,2,8266564,OpenTable
unconditionally/r,1,-0.5,0,699695,OpenTable
unconditionally/r,2,-0.25,0,2507147,OpenTable
unconditionally/r,3,0,0,4207700,OpenTable
unconditionally/r,4,0.25,1,7789649,OpenTable
unconditionally/r,5,0.5,4,8266564,OpenTable
unconfirmed/a,1,-0.5,0,699695,OpenTable
unconfirmed/a,2,-0.25,0,2507147,OpenTable
unconfirmed/a,3,0,0,4207700,OpenTable
unconfirmed/a,4,0.25,1,7789649,OpenTable
unconfirmed/a,5,0.5,0,8266564,OpenTable
unconnected/a,1,-0.5,0,699695,OpenTable
unconnected/a,2,-0.25,0,2507147,OpenTable
unconnected/a,3,0,0,4207700,OpenTable
unconnected/a,4,0.25,1,7789649,OpenTable
unconnected/a,5,0.5,0,8266564,OpenTable
unconscionable/a,1,-0.5,1,699695,OpenTable
unconscionable/a,2,-0.25,3,2507147,OpenTable
unconscionable/a,3,0,4,4207700,OpenTable
unconscionable/a,4,0.25,1,7789649,OpenTable
unconscionable/a,5,0.5,0,8266564,OpenTable
unconscious/a,1,-0.5,1,699695,OpenTable
unconscious/a,2,-0.25,0,2507147,OpenTable
unconscious/a,3,0,0,4207700,OpenTable
unconscious/a,4,0.25,0,7789649,OpenTable
