,Word,Rating,Category,Count,Total,Corpus,RelativeFrequency,Probabilities
11058,discernible/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11059,discernible/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,0.0452955315857
11060,discerning/a,1,-0.5,5,3419923,Goodreads,1.46202122095e-06,0.295227071209
11061,discerning/a,2,-0.25,2,3912625,Goodreads,5.11165777451e-07,0.103220099146
11062,discerning/a,3,0.0,10,6011388,Goodreads,1.66350932597e-06,0.335913719444
11063,discerning/a,4,0.25,9,10187257,Goodreads,8.83456655702e-07,0.178397082933
11064,discerning/a,5,0.5,7,16202230,Goodreads,4.32039293357e-07,0.0872420272685
11065,disciplinary/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11066,disciplinary/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11067,disciplinary/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11068,disciplinary/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11069,disciplinary/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,1.0
11070,disciplined/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11071,disciplined/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.16841227629
11072,disciplined/a,3,0.0,3,6011388,Goodreads,4.9905279779e-07,0.328842897441
11073,disciplined/a,4,0.25,4,10187257,Goodreads,3.92647402534e-07,0.258728755943
11074,disciplined/a,5,0.5,6,16202230,Goodreads,3.70319394306e-07,0.244016070326
11075,discombobulated/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11076,discombobulated/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.52844189543
11077,discombobulated/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.343946351675
11078,discombobulated/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11079,discombobulated/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.127611752895
11080,discomfited/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11081,discomfited/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11082,discomfited/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11083,discomfited/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,1.0
11084,discomfited/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11085,disconcerted/a,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,0.359882183836
11086,disconcerted/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.31456358782
11087,disconcerted/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.20473963048
11088,disconcerted/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.120814597864
11089,disconcerted/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11090,disconcerting/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11091,disconcerting/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11092,disconcerting/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.729382759711
11093,disconcerting/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11094,disconcerting/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.270617240289
11095,disconcertingly/r,1,-0.5,0,3419923,Goodreads,0.0,0.0
11096,disconcertingly/r,2,-0.25,0,3912625,Goodreads,0.0,0.0
11097,disconcertingly/r,3,0.0,4,6011388,Goodreads,6.65403730386e-07,1.0
11098,disconcertingly/r,4,0.25,0,10187257,Goodreads,0.0,0.0
11099,disconcertingly/r,5,0.5,0,16202230,Goodreads,0.0,0.0
11100,discontented/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11101,discontented/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11102,discontented/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.628895626764
11103,discontented/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.371104373236
11104,discontented/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11105,discontentedly/r,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,1.0
11106,discontentedly/r,2,-0.25,0,3912625,Goodreads,0.0,0.0
11107,discontentedly/r,3,0.0,0,6011388,Goodreads,0.0,0.0
11108,discontentedly/r,4,0.25,0,10187257,Goodreads,0.0,0.0
11109,discontentedly/r,5,0.5,0,16202230,Goodreads,0.0,0.0
11110,discontinuous/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11111,discontinuous/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11112,discontinuous/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.729382759711
11113,discontinuous/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11114,discontinuous/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.270617240289
11115,discordant/a,1,-0.5,2,3419923,Goodreads,5.84808488378e-07,0.62146633959
11116,discordant/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11117,discordant/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11118,discordant/a,4,0.25,3,10187257,Goodreads,2.94485551901e-07,0.312944941188
11119,discordant/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.0655887192222
11120,discouraging/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11121,discouraging/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11122,discouraging/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.729382759711
11123,discouraging/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11124,discouraging/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.270617240289
11125,discredited/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11126,discredited/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11127,discredited/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11128,discredited/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,1.0
11129,discredited/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11130,discreet/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11131,discreet/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11132,discreet/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11133,discreet/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,1.0
11134,discreet/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11135,discreetly/r,1,-0.5,0,3419923,Goodreads,0.0,0.0
11136,discreetly/r,2,-0.25,0,3912625,Goodreads,0.0,0.0
11137,discreetly/r,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.458678156849
11138,discreetly/r,4,0.25,2,10187257,Goodreads,1.96323701267e-07,0.541321843151
11139,discreetly/r,5,0.5,0,16202230,Goodreads,0.0,0.0
11140,discrete/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11141,discrete/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.365752634746
11142,discrete/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11143,discrete/a,4,0.25,2,10187257,Goodreads,1.96323701267e-07,0.280949602533
11144,discrete/a,5,0.5,4,16202230,Goodreads,2.46879596204e-07,0.353297762721
11145,discretionary/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11146,discretionary/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11147,discretionary/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11148,discretionary/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,1.0
11149,discretionary/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11150,discriminate/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11151,discriminate/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.365752634746
11152,discriminate/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11153,discriminate/a,4,0.25,2,10187257,Goodreads,1.96323701267e-07,0.280949602533
11154,discriminate/a,5,0.5,4,16202230,Goodreads,2.46879596204e-07,0.353297762721
11155,discriminatory/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11156,discriminatory/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11157,discriminatory/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11158,discriminatory/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11159,discriminatory/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,1.0
11160,discursive/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11161,discursive/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.52844189543
11162,discursive/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.343946351675
11163,discursive/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11164,discursive/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.127611752895
11165,disdainful/a,1,-0.5,2,3419923,Goodreads,5.84808488378e-07,0.542800050799
11166,disdainful/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11167,disdainful/a,3,0.0,2,6011388,Goodreads,3.32701865193e-07,0.308802955013
11168,disdainful/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.091110608976
11169,disdainful/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.0572863852115
11170,disdainfully/r,1,-0.5,0,3419923,Goodreads,0.0,0.0
11171,disdainfully/r,2,-0.25,0,3912625,Goodreads,0.0,0.0
11172,disdainfully/r,3,0.0,2,6011388,Goodreads,3.32701865193e-07,1.0
11173,disdainfully/r,4,0.25,0,10187257,Goodreads,0.0,0.0
11174,disdainfully/r,5,0.5,0,16202230,Goodreads,0.0,0.0
11175,diseased/a,1,-0.5,3,3419923,Goodreads,8.77212732567e-07,0.586579859775
11176,diseased/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.170904695593
11177,diseased/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.111236537151
11178,diseased/a,4,0.25,2,10187257,Goodreads,1.96323701267e-07,0.131278907481
11179,diseased/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11180,disembodied/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11181,disembodied/a,2,-0.25,2,3912625,Goodreads,5.11165777451e-07,0.546373944884
11182,disembodied/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.177808881751
11183,disembodied/a,4,0.25,2,10187257,Goodreads,1.96323701267e-07,0.209846120119
11184,disembodied/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.065971053247
11185,disenchanted/a,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,0.256226742325
11186,disenchanted/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11187,disenchanted/a,3,0.0,2,6011388,Goodreads,3.32701865193e-07,0.291538569559
11188,disenchanted/a,4,0.25,4,10187257,Goodreads,3.92647402534e-07,0.344067389011
11189,disenchanted/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,0.108167299105
11190,disenfranchised/a,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,0.293090188569
11191,disenfranchised/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.256182454736
11192,disenfranchised/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.166741171417
11193,disenfranchised/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.0983921262575
11194,disenfranchised/a,5,0.5,3,16202230,Goodreads,1.85159697153e-07,0.185594059021
11195,disfigured/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11196,disfigured/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.615173627541
11197,disfigured/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11198,disfigured/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.236270049382
11199,disfigured/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.148556323078
11200,disgraced/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11201,disgraced/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11202,disgraced/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.574038141923
11203,disgraced/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11204,disgraced/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,0.425961858077
11205,disgraceful/a,1,-0.5,2,3419923,Goodreads,5.84808488378e-07,0.693844740045
11206,disgraceful/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11207,disgraceful/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11208,disgraceful/a,4,0.25,2,10187257,Goodreads,1.96323701267e-07,0.232927821975
11209,disgraceful/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.0732274379795
11210,disgruntled/a,1,-0.5,2,3419923,Goodreads,5.84808488378e-07,0.256027702536
11211,disgruntled/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11212,disgruntled/a,3,0.0,6,6011388,Goodreads,9.9810559558e-07,0.436968148723
11213,disgruntled/a,4,0.25,4,10187257,Goodreads,3.92647402534e-07,0.171900056814
11214,disgruntled/a,5,0.5,5,16202230,Goodreads,3.08599495255e-07,0.135104091927
11215,disguised/a,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,0.196242269414
11216,disguised/a,2,-0.25,3,3912625,Goodreads,7.66748666177e-07,0.514590678183
11217,disguised/a,3,0.0,2,6011388,Goodreads,3.32701865193e-07,0.223287350855
11218,disguised/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.065879701547
11219,disguised/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11220,disgusted/a,1,-0.5,18,3419923,Goodreads,5.2632763954e-06,0.531647239378
11221,disgusted/a,2,-0.25,10,3912625,Goodreads,2.55582888726e-06,0.258166068083
11222,disgusted/a,3,0.0,6,6011388,Goodreads,9.9810559558e-07,0.100819346094
11223,disgusted/a,4,0.25,6,10187257,Goodreads,5.88971103802e-07,0.0594923841893
11224,disgusted/a,5,0.5,8,16202230,Goodreads,4.93759192407e-07,0.0498749622555
11225,disgustedly/r,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,0.748667762167
11226,disgustedly/r,2,-0.25,0,3912625,Goodreads,0.0,0.0
11227,disgustedly/r,3,0.0,0,6011388,Goodreads,0.0,0.0
11228,disgustedly/r,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.251332237833
11229,disgustedly/r,5,0.5,0,16202230,Goodreads,0.0,0.0
11230,disgusting/a,1,-0.5,40,3419923,Goodreads,1.16961697676e-05,0.461028736392
11231,disgusting/a,2,-0.25,21,3912625,Goodreads,5.36724066324e-06,0.211560898145
11232,disgusting/a,3,0.0,27,6011388,Goodreads,4.49147518011e-06,0.177040789248
11233,disgusting/a,4,0.25,20,10187257,Goodreads,1.96323701267e-06,0.0773850497366
11234,disgusting/a,5,0.5,30,16202230,Goodreads,1.85159697153e-06,0.072984526478
11235,disgustingly/r,1,-0.5,9,3419923,Goodreads,2.6316381977e-06,0.347308343584
11236,disgustingly/r,2,-0.25,7,3912625,Goodreads,1.78908022108e-06,0.236112429385
11237,disgustingly/r,3,0.0,11,6011388,Goodreads,1.82986025856e-06,0.241494342173
11238,disgustingly/r,4,0.25,11,10187257,Goodreads,1.07978035697e-06,0.142503147865
11239,disgustingly/r,5,0.5,4,16202230,Goodreads,2.46879596204e-07,0.0325817369945
11240,disheartened/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11241,disheartened/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.359103656042
11242,disheartened/a,3,0.0,2,6011388,Goodreads,3.32701865193e-07,0.467458744044
11243,disheartened/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11244,disheartened/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,0.173437599913
11245,disheartening/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11246,disheartening/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11247,disheartening/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.473245809708
11248,disheartening/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11249,disheartening/a,5,0.5,3,16202230,Goodreads,1.85159697153e-07,0.526754190292
11250,disheveled/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11251,disheveled/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11252,disheveled/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.428791920975
11253,disheveled/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.253025383403
11254,disheveled/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,0.318182695622
11255,dishevelled/a,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,1.0
11256,dishevelled/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11257,dishevelled/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11258,dishevelled/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11259,dishevelled/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11260,dishonest/a,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,0.0819480678271
11261,dishonest/a,2,-0.25,6,3912625,Goodreads,1.53349733235e-06,0.429771954073
11262,dishonest/a,3,0.0,7,6011388,Goodreads,1.16445652818e-06,0.326346024208
11263,dishonest/a,4,0.25,4,10187257,Goodreads,3.92647402534e-07,0.110041822629
11264,dishonest/a,5,0.5,3,16202230,Goodreads,1.85159697153e-07,0.0518921312624
11265,dishonestly/r,1,-0.5,0,3419923,Goodreads,0.0,0.0
11266,dishonestly/r,2,-0.25,0,3912625,Goodreads,0.0,0.0
11267,dishonestly/r,3,0.0,0,6011388,Goodreads,0.0,0.0
11268,dishonestly/r,4,0.25,1,10187257,Goodreads,9.81618506336e-08,1.0
11269,dishonestly/r,5,0.5,0,16202230,Goodreads,0.0,0.0
11270,dishonorable/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11271,dishonorable/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11272,dishonorable/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11273,dishonorable/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11274,dishonorable/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,1.0
11275,dishonourable/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11276,dishonourable/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11277,dishonourable/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11278,dishonourable/a,4,0.25,2,10187257,Goodreads,1.96323701267e-07,1.0
11279,dishonourable/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11280,dishy/a,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,0.425732631844
11281,dishy/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11282,dishy/a,3,0.0,2,6011388,Goodreads,3.32701865193e-07,0.484404872716
11283,dishy/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11284,dishy/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.08986249544
11285,disillusioned/a,1,-0.5,3,3419923,Goodreads,8.77212732567e-07,0.215895119327
11286,disillusioned/a,2,-0.25,5,3912625,Goodreads,1.27791444363e-06,0.314513778761
11287,disillusioned/a,3,0.0,4,6011388,Goodreads,6.65403730386e-07,0.163765769053
11288,disillusioned/a,4,0.25,7,10187257,Goodreads,6.87132954435e-07,0.169113654743
11289,disillusioned/a,5,0.5,9,16202230,Goodreads,5.55479091458e-07,0.136711678116
11290,disillusioning/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11291,disillusioning/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11292,disillusioning/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11293,disillusioning/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11294,disillusioning/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,1.0
11295,disingenuous/a,1,-0.5,9,3419923,Goodreads,2.6316381977e-06,0.451893201592
11296,disingenuous/a,2,-0.25,9,3912625,Goodreads,2.30024599853e-06,0.394988007711
11297,disingenuous/a,3,0.0,3,6011388,Goodreads,4.9905279779e-07,0.0856951258549
11298,disingenuous/a,4,0.25,4,10187257,Goodreads,3.92647402534e-07,0.0674236648423
11299,disingenuous/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11300,disingenuously/r,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,1.0
11301,disingenuously/r,2,-0.25,0,3912625,Goodreads,0.0,0.0
11302,disingenuously/r,3,0.0,0,6011388,Goodreads,0.0,0.0
11303,disingenuously/r,4,0.25,0,10187257,Goodreads,0.0,0.0
11304,disingenuously/r,5,0.5,0,16202230,Goodreads,0.0,0.0
11305,disinterested/a,1,-0.5,12,3419923,Goodreads,3.50885093027e-06,0.460748731204
11306,disinterested/a,2,-0.25,8,3912625,Goodreads,2.0446631098e-06,0.268485596084
11307,disinterested/a,3,0.0,7,6011388,Goodreads,1.16445652818e-06,0.152905289669
11308,disinterested/a,4,0.25,6,10187257,Goodreads,5.88971103802e-07,0.0773380500298
11309,disinterested/a,5,0.5,5,16202230,Goodreads,3.08599495255e-07,0.0405223330128
11310,disjointed/a,1,-0.5,31,3419923,Goodreads,9.06453156986e-06,0.365264553535
11311,disjointed/a,2,-0.25,28,3912625,Goodreads,7.15632088432e-06,0.28837125588
11312,disjointed/a,3,0.0,31,6011388,Goodreads,5.15687891049e-06,0.207801700326
11313,disjointed/a,4,0.25,30,10187257,Goodreads,2.94485551901e-06,0.118665959524
11314,disjointed/a,5,0.5,8,16202230,Goodreads,4.93759192407e-07,0.019896530734
11315,disjointedly/r,1,-0.5,0,3419923,Goodreads,0.0,0.0
11316,disjointedly/r,2,-0.25,0,3912625,Goodreads,0.0,0.0
11317,disjointedly/r,3,0.0,0,6011388,Goodreads,0.0,0.0
11318,disjointedly/r,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.61396532642
11319,disjointedly/r,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.38603467358
11320,disjunct/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11321,disjunct/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11322,disjunct/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.628895626764
11323,disjunct/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.371104373236
11324,disjunct/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11325,dislikable/a,1,-0.5,6,3419923,Goodreads,1.75442546513e-06,0.449224006291
11326,dislikable/a,2,-0.25,3,3912625,Goodreads,7.66748666177e-07,0.196327467016
11327,dislikable/a,3,0.0,5,6011388,Goodreads,8.31754662983e-07,0.212972377215
11328,dislikable/a,4,0.25,5,10187257,Goodreads,4.90809253168e-07,0.125672650913
11329,dislikable/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.0158034985644
11330,disliked/a,1,-0.5,3,3419923,Goodreads,8.77212732567e-07,0.302219184308
11331,disliked/a,2,-0.25,2,3912625,Goodreads,5.11165777451e-07,0.176107913819
11332,disliked/a,3,0.0,6,6011388,Goodreads,9.9810559558e-07,0.343869448939
11333,disliked/a,4,0.25,4,10187257,Goodreads,3.92647402534e-07,0.135275712845
11334,disliked/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,0.0425277400892
11335,dislocated/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11336,dislocated/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.674320819329
11337,dislocated/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11338,dislocated/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11339,dislocated/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,0.325679180671
11340,disloyal/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11341,disloyal/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.217969794975
11342,disloyal/a,3,0.0,3,6011388,Goodreads,4.9905279779e-07,0.425609228217
11343,disloyal/a,4,0.25,3,10187257,Goodreads,2.94485551901e-07,0.251147311508
11344,disloyal/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,0.1052736653
11345,dismal/a,1,-0.5,18,3419923,Goodreads,5.2632763954e-06,0.261096381404
11346,dismal/a,2,-0.25,20,3912625,Goodreads,5.11165777451e-06,0.253575006828
11347,dismal/a,3,0.0,26,6011388,Goodreads,4.32512424751e-06,0.214557284344
11348,dismal/a,4,0.25,38,10187257,Goodreads,3.73015032408e-06,0.185042296574
11349,dismal/a,5,0.5,28,16202230,Goodreads,1.72815717343e-06,0.085729030851
11350,dismally/r,1,-0.5,0,3419923,Goodreads,0.0,0.0
11351,dismally/r,2,-0.25,2,3912625,Goodreads,5.11165777451e-07,1.0
11352,dismally/r,3,0.0,0,6011388,Goodreads,0.0,0.0
11353,dismally/r,4,0.25,0,10187257,Goodreads,0.0,0.0
11354,dismally/r,5,0.5,0,16202230,Goodreads,0.0,0.0
11355,dismayed/a,1,-0.5,2,3419923,Goodreads,5.84808488378e-07,0.157542066823
11356,dismayed/a,2,-0.25,4,3912625,Goodreads,1.0223315549e-06,0.275406785876
11357,dismayed/a,3,0.0,8,6011388,Goodreads,1.33080746077e-06,0.358507378192
11358,dismayed/a,4,0.25,6,10187257,Goodreads,5.88971103802e-07,0.158663437408
11359,dismayed/a,5,0.5,3,16202230,Goodreads,1.85159697153e-07,0.0498803317007
11360,dismaying/a,1,-0.5,1,3419923,Goodreads,2.92404244189e-07,0.298721960108
11361,dismaying/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.261105038683
11362,dismaying/a,3,0.0,2,6011388,Goodreads,3.32701865193e-07,0.339890255621
11363,dismaying/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.100282745589
11364,dismaying/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11365,dismissive/a,1,-0.5,2,3419923,Goodreads,5.84808488378e-07,0.189970232937
11366,dismissive/a,2,-0.25,4,3912625,Goodreads,1.0223315549e-06,0.332096006613
11367,dismissive/a,3,0.0,5,6011388,Goodreads,8.31754662983e-07,0.270188668964
11368,dismissive/a,4,0.25,4,10187257,Goodreads,3.92647402534e-07,0.127548282906
11369,dismissive/a,5,0.5,4,16202230,Goodreads,2.46879596204e-07,0.0801968085797
11370,disobedient/a,1,-0.5,2,3419923,Goodreads,5.84808488378e-07,0.584648805128
11371,disobedient/a,2,-0.25,1,3912625,Goodreads,2.55582888726e-07,0.255513101253
11372,disobedient/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11373,disobedient/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.0981350473233
11374,disobedient/a,5,0.5,1,16202230,Goodreads,6.17198990509e-08,0.0617030462961
11375,disordered/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11376,disordered/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11377,disordered/a,3,0.0,3,6011388,Goodreads,4.9905279779e-07,1.0
11378,disordered/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11379,disordered/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11380,disorderly/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11381,disorderly/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11382,disorderly/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11383,disorderly/a,4,0.25,0,10187257,Goodreads,0.0,0.0
11384,disorderly/a,5,0.5,2,16202230,Goodreads,1.23439798102e-07,1.0
11385,disorganized/a,1,-0.5,0,3419923,Goodreads,0.0,0.0
11386,disorganized/a,2,-0.25,2,3912625,Goodreads,5.11165777451e-07,0.838901362569
11387,disorganized/a,3,0.0,0,6011388,Goodreads,0.0,0.0
11388,disorganized/a,4,0.25,1,10187257,Goodreads,9.81618506336e-08,0.161098637431
11389,disorganized/a,5,0.5,0,16202230,Goodreads,0.0,0.0
11390,disoriented/a,1,-0.5,2,3419923,Goodreads,5.84808488378e-07,0.485106200828
11391,disoriented/a,2,-0.25,0,3912625,Goodreads,0.0,0.0
11392,disoriented/a,3,0.0,1,6011388,Goodreads,1.66350932597e-07,0.137990248979
